,Date,Time,Location,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,Elo_HomeTeam,Elo_AwayTeam,Temperature,Humidity,Wind Speed,Condition
1643,2019-12-03,20:15,EGNM,Burnley,Man City,1,4,A,0,1,A,J Moss,4,17,2,8,9,6,3,6,1,1,0,0,11.3,6.478333333333334,1.2483333333333333,1689.26367188,2000.07397461,41.12765957446808,88.68085106382979,16.085106382978722,Fair
1644,2019-12-01,16:30,EGCC,Man United,Aston Villa,2,2,D,1,1,D,C Pawson,16,9,6,3,16,8,9,9,4,1,0,0,1.4799999999999998,4.37,6.978333333333333,1803.59814453,1641.38977051,33.291666666666664,88.72916666666667,3.9583333333333335,Fair
1645,2019-12-01,16:30,EGNX,Leicester,Everton,2,1,H,0,1,A,G Scott,16,11,6,3,7,9,4,4,0,1,0,0,1.625,4.073333333333333,5.338333333333334,1822.52648926,1710.85656738,33.645833333333336,95.04166666666669,6.083333333333333,Fair
1646,2019-12-01,14:00,EGBB,Wolves,Sheffield United,1,1,D,0,1,A,D Coote,13,9,3,4,12,18,7,2,1,4,0,0,1.9016666666666664,3.428333333333333,4.378333333333334,1753.89624023,1674.70056152,35.979166666666664,92.3125,6.916666666666667,Fair
1647,2019-12-01,14:00,EGSH,Norwich,Arsenal,2,2,D,2,1,H,P Tierney,15,16,8,7,8,10,7,12,2,1,0,0,4.136666666666666,4.243333333333333,1.7583333333333335,1604.76806641,1823.32739258,41.0625,83.95833333333333,5.625,Partly Cloudy
1648,2019-11-30,15:00,EGLC,Tottenham,Bournemouth,3,2,H,1,0,H,L Mason,15,20,5,6,10,12,4,8,0,2,0,0,1.3783333333333332,5.2316666666666665,7.890000000000001,1849.00244141,1692.14807129,39.875,88.8125,5.833333333333333,Fair
1649,2019-11-30,15:00,EGGP,Liverpool,Brighton,2,1,H,2,0,H,M Atkinson,15,12,7,5,3,10,4,5,0,0,1,0,1.2,6.763333333333333,15.036666666666669,2050.96191406,1637.92700195,34.729166666666664,97.60416666666669,8.25,Fair
1650,2019-11-30,12:30,EGNT,Newcastle,Man City,2,2,D,1,1,D,C Kavanagh,6,24,3,9,4,6,1,10,1,2,0,0,14.675,7.625,1.1816666666666666,1697.79858398,2006.15869141,29.75,90.75,2.0454545454545454,Fair
1651,2019-11-30,17:30,EGHI,Southampton,Watford,2,1,H,0,1,A,M Oliver,11,6,6,3,6,10,6,7,1,0,0,0,2.1083333333333334,3.4766666666666666,3.536666666666667,1638.18261719,1639.05334473,43.0,77.90322580645162,6.645161290322581,Fair
1652,2019-11-30,15:00,EGNM,Burnley,Crystal Palace,0,2,A,0,1,A,P Bankes,15,7,4,2,13,10,5,6,2,0,0,0,2.3016666666666663,3.23,3.31,1701.82678223,1730.30285645,34.125,92.875,3.7708333333333335,Partly Cloudy
1653,2019-11-30,15:00,EGLC,Chelsea,West Ham,0,1,A,0,0,D,J Moss,19,5,6,4,0,16,9,3,0,3,0,0,1.29,5.9316666666666675,9.706666666666669,1887.44018555,1694.2388916,39.875,88.8125,5.833333333333333,Fair
1654,2019-11-25,20:00,EGBB,Aston Villa,Newcastle,2,0,H,2,0,H,L Mason,17,11,8,5,10,9,11,6,1,1,0,0,2.098333333333333,3.448333333333333,3.5833333333333335,1642.02038574,1722.81591797,50.0,98.59574468085108,9.829787234042554,Mostly Cloudy
1655,2019-11-24,16:30,EGCN,Sheffield United,Man United,3,3,D,1,0,H,A Marriner,12,11,8,5,13,10,6,3,1,2,0,0,3.5666666666666664,3.295,2.1566666666666667,1685.03564453,1833.66223145,46.541666666666664,98.16666666666669,4.291666666666667,Mist
1656,2019-11-23,15:00,EGLC,Arsenal,Southampton,2,2,D,1,1,D,S Attwell,12,21,5,6,13,19,6,8,6,2,0,0,1.4549999999999998,4.711666666666667,6.81,1855.1673584,1644.41088867,49.3125,89.1875,10.041666666666666,Light Rain
1657,2019-11-23,17:30,EGCC,Man City,Chelsea,2,1,H,2,1,H,M Atkinson,15,11,4,2,5,9,8,2,1,1,0,0,1.4433333333333334,4.95,6.665,2022.59899902,1904.98034668,47.916666666666664,86.89583333333333,7.520833333333333,Light Rain
1658,2019-11-23,15:00,EGLL,Watford,Burnley,0,3,A,0,0,D,P Tierney,15,11,4,5,14,13,7,5,0,3,0,0,2.3316666666666666,3.3166666666666664,3.1700000000000004,1667.11560059,1699.41247559,48.75,93.77083333333331,7.458333333333333,Light Rain
1659,2019-11-23,15:00,EGGP,Everton,Norwich,0,2,A,0,0,D,A Taylor,18,13,7,5,12,11,7,7,3,5,0,0,1.385,4.9799999999999995,8.016666666666667,1741.8182373,1599.4543457,48.583333333333336,95.04166666666669,10.875,Mostly Cloudy
1660,2019-11-23,15:00,EGLC,Crystal Palace,Liverpool,1,2,A,0,0,D,K Friend,16,12,6,4,8,7,9,8,0,1,0,0,7.548333333333333,4.611666666666667,1.4349999999999998,1745.69934082,2068.90942383,49.3125,89.1875,10.041666666666666,Light Rain
1661,2019-11-23,15:00,EGKK,Brighton,Leicester,0,2,A,0,0,D,M Dean,7,19,0,9,9,1,6,7,2,0,0,0,3.705,3.513333333333333,2.0400000000000005,1658.3770752,1827.7244873,48.479166666666664,97.3125,7.479166666666667,Mostly Cloudy
1662,2019-11-23,15:00,EGHH,Bournemouth,Wolves,1,2,A,0,2,A,S Hooper,9,17,2,7,10,12,5,9,2,1,1,0,2.808333333333333,3.305,2.5849999999999995,1713.38012695,1760.5612793,50.93333333333333,99.0,6.966666666666667,Light Rain
1663,2019-11-23,12:30,EGLC,West Ham,Tottenham,2,3,A,0,2,A,M Oliver,11,15,4,6,12,14,3,7,3,2,0,0,4.300000000000001,4.133333333333333,1.751666666666667,1713.08752441,1851.82275391,49.3125,89.1875,10.041666666666666,Light Rain
1664,2019-11-10,16:30,EGGP,Liverpool,Man City,3,1,H,2,0,H,M Oliver,12,18,5,3,10,5,4,13,0,2,0,0,2.545,3.5933333333333337,2.655,2061.02612305,2030.48242188,41.744680851063826,81.40425531914893,7.829787234042553,Fair
1665,2019-11-10,14:00,EGBB,Wolves,Aston Villa,2,1,H,1,0,H,A Taylor,17,13,5,4,17,8,6,3,4,3,0,0,1.876666666666667,3.5833333333333335,4.265000000000001,1756.56213379,1646.01953125,40.895833333333336,86.35416666666667,7.145833333333333,Fair
1666,2019-11-10,14:00,EGCC,Man United,Brighton,3,1,H,2,0,H,J Moss,21,6,11,2,10,14,5,2,2,5,0,0,1.653333333333333,3.693333333333334,5.905,1829.26647949,1662.77282715,40.833333333333336,77.47916666666667,4.75,Fair
1667,2019-11-09,15:00,EGLC,Tottenham,Sheffield United,1,1,D,0,0,D,G Scott,17,14,5,4,6,9,4,4,2,2,0,0,1.5683333333333334,4.126666666666666,6.065,1857.83361816,1679.02478027,42.770833333333336,88.41666666666667,8.916666666666666,Fair
1668,2019-11-09,15:00,EGNT,Newcastle,Bournemouth,2,1,H,1,1,D,M Atkinson,20,16,9,3,10,5,5,4,2,0,0,0,2.623333333333333,3.2083333333333335,2.826666666666666,1716.24853516,1719.94750977,35.08510638297872,89.95744680851064,3.638297872340426,Fair
1669,2019-11-09,15:00,EGHI,Southampton,Everton,1,2,A,0,1,A,P Tierney,4,24,3,5,12,12,5,9,1,1,0,0,2.9599999999999995,3.381666666666666,2.435,1651.88085938,1734.3482666,41.903225806451616,90.74193548387096,5.903225806451613,Mostly Cloudy
1670,2019-11-09,12:30,EGLC,Chelsea,Crystal Palace,2,0,H,0,0,D,M Dean,23,3,5,1,9,17,7,0,3,2,0,0,1.3316666666666668,5.243333333333333,9.398333333333332,1900.35766602,1750.32189941,42.770833333333336,88.41666666666667,8.916666666666666,Fair
1671,2019-11-09,17:30,EGNX,Leicester,Arsenal,2,0,H,0,0,D,C Kavanagh,19,8,7,1,10,10,5,4,1,1,0,0,1.9749999999999996,3.785,3.6316666666666664,1817.03942871,1865.85241699,36.208333333333336,95.47916666666669,6.854166666666667,Fair
1672,2019-11-09,15:00,EGNM,Burnley,West Ham,3,0,H,2,0,H,K Friend,14,7,12,4,17,10,11,4,2,1,0,0,2.2616666666666667,3.5233333333333334,3.123333333333333,1686.68933105,1725.81066895,36.979166666666664,87.14583333333333,5.583333333333333,Partly Cloudy
1673,2019-11-08,20:00,EGSH,Norwich,Watford,0,2,A,0,1,A,A Marriner,17,12,5,2,7,13,10,4,1,2,0,1,2.658333333333333,3.538333333333334,2.5916666666666663,1611.23303223,1655.33679199,42.083333333333336,92.64583333333331,7.270833333333333,Fair
1674,2019-11-03,14:00,EGLC,Crystal Palace,Leicester,0,2,A,0,0,D,P Tierney,12,14,3,5,15,16,5,6,2,2,0,0,3.4866666666666664,3.3699999999999997,2.1500000000000004,1762.5736084,1805.14794922,50.895833333333336,82.14583333333333,6.416666666666667,Fair
1675,2019-11-03,16:30,EGGP,Everton,Tottenham,1,1,D,0,0,D,M Atkinson,7,4,3,2,9,8,5,2,1,2,0,1,2.715,3.475,2.563333333333333,1733.109375,1848.20214844,47.208333333333336,97.625,5.708333333333333,Fog
1676,2019-11-02,15:00,EGLC,Arsenal,Wolves,1,1,D,1,0,H,M Oliver,10,25,4,8,6,15,8,9,0,2,0,0,1.765,3.76,4.685,1877.68005371,1750.67626953,55.104166666666664,75.3125,15.416666666666666,Fair
1677,2019-11-02,15:00,EGKK,Brighton,Norwich,2,0,H,0,0,D,K Friend,21,7,5,0,11,8,8,3,0,1,0,0,1.7,4.1483333333333325,4.635,1655.20654297,1619.15966797,52.833333333333336,86.60416666666667,14.666666666666666,Fair
1678,2019-11-02,12:30,EGHH,Bournemouth,Man United,1,0,H,1,0,H,C Kavanagh,12,15,6,4,14,12,4,10,4,3,0,0,3.318333333333334,3.5499999999999994,2.1566666666666667,1710.5189209,1837.0982666,53.35294117647059,82.8529411764706,20.08823529411765,Fair
1679,2019-11-02,15:00,EGBB,Aston Villa,Liverpool,1,2,A,1,0,H,J Moss,5,25,2,6,12,9,2,10,1,2,0,0,8.668333333333333,5.28,1.346666666666667,1647.73779297,2059.15966797,49.208333333333336,90.75,10.125,Mostly Cloudy
1680,2019-11-02,15:00,EGCC,Man City,Southampton,2,1,H,0,1,A,L Mason,26,3,4,3,11,10,17,0,3,1,0,0,1.0750000000000002,12.021666666666668,30.628333333333337,2035.76184082,1652.9095459,47.583333333333336,88.8125,4.895833333333333,Mostly Cloudy
1681,2019-11-02,15:00,EGLC,West Ham,Newcastle,2,3,A,0,2,A,S Attwell,16,12,6,9,10,7,7,3,2,1,0,0,1.781666666666667,3.7783333333333338,4.548333333333333,1736.68347168,1705.73608398,55.104166666666664,75.3125,15.416666666666666,Fair
1682,2019-11-02,17:30,EGLL,Watford,Chelsea,1,2,A,0,1,A,A Taylor,12,16,3,10,8,5,1,6,4,2,0,0,5.005,4.206666666666667,1.6449999999999998,1659.40600586,1899.36486816,53.270833333333336,84.35416666666667,17.229166666666668,Fair
1683,2019-11-02,15:00,EGCN,Sheffield United,Burnley,3,0,H,3,0,H,S Hooper,13,6,6,0,8,12,7,6,1,2,0,0,2.2550000000000003,3.2016666666666667,3.4466666666666668,1666.6862793,1699.38806152,48.212765957446805,91.93617021276596,9.27659574468085,Fair
1684,2019-10-27,14:00,EGNT,Newcastle,Wolves,1,1,D,1,0,H,K Friend,13,13,2,5,8,15,3,6,2,2,1,0,2.9983333333333335,3.068333333333333,2.5783333333333336,1706.39758301,1750.01477051,43.479166666666664,85.91666666666667,15.104166666666666,Fair
1685,2019-10-27,16:30,EGSH,Norwich,Man United,1,3,A,0,2,A,S Attwell,10,21,3,11,13,10,1,10,2,2,0,0,4.318333333333333,3.918333333333333,1.785,1625.76293945,1830.49499512,43.7,84.6,9.54,Fair
1686,2019-10-27,16:30,EGGP,Liverpool,Tottenham,2,1,H,0,1,A,A Taylor,21,11,13,4,9,11,8,3,3,3,0,0,1.5249999999999997,4.418333333333333,6.128333333333333,2056.80932617,1850.55249023,47.84,84.56,11.58,Fair
1687,2019-10-27,16:30,EGLC,Arsenal,Crystal Palace,2,2,D,2,1,H,M Atkinson,15,10,6,4,18,9,12,5,2,0,0,0,1.471666666666667,4.66,6.523333333333333,1882.70019531,1757.5534668,48.68,69.58,6.86,Fair
1688,2019-10-26,15:00,EGLL,Watford,Bournemouth,0,0,D,0,0,D,M Dean,7,15,3,5,14,8,5,10,5,3,0,0,2.185,3.545,3.2816666666666663,1659.81762695,1710.10717773,56.958333333333336,85.89583333333333,14.791666666666666,Cloudy
1689,2019-10-26,12:30,EGCC,Man City,Aston Villa,3,0,H,0,0,D,G Scott,25,11,9,5,10,5,13,7,1,1,1,0,1.08,11.583333333333334,27.423333333333332,2034.31018066,1649.1895752,43.354166666666664,92.64583333333331,5.875,Light Rain
1690,2019-10-26,15:00,EGKK,Brighton,Everton,3,2,H,1,1,D,A Madley,8,10,4,6,12,12,0,5,2,1,0,0,2.8633333333333333,3.2950000000000004,2.558333333333333,1646.25756836,1742.05834961,57.291666666666664,87.39583333333333,15.229166666666666,Mostly Cloudy
1691,2019-10-26,15:00,EGLC,West Ham,Sheffield United,1,1,D,1,0,H,D Coote,12,10,4,4,7,10,10,4,2,2,0,0,2.1,3.4683333333333333,3.5933333333333337,1740.56604004,1662.80358887,58.541666666666664,80.83333333333333,13.645833333333334,Cloudy
1692,2019-10-26,17:30,EGNM,Burnley,Chelsea,2,4,A,0,2,A,M Oliver,13,16,5,7,7,8,5,6,3,2,0,0,4.551666666666667,4.003333333333334,1.7383333333333333,1706.49755859,1892.25524902,40.041666666666664,91.3125,5.4375,Light Rain
1693,2019-10-25,20:00,EGHI,Southampton,Leicester,0,9,A,0,5,A,A Marriner,6,25,3,15,3,12,2,7,0,0,1,0,3.1916666666666664,3.34,2.326666666666666,1673.70129395,1784.35632324,57.794117647058826,85.79411764705883,15.029411764705882,Fair
1694,2019-10-21,20:00,EGCN,Sheffield United,Arsenal,1,0,H,1,0,H,M Dean,8,9,2,3,10,12,7,12,4,4,0,0,3.8766666666666665,3.763333333333333,1.913333333333333,1641.37866211,1884.89257812,48.93617021276596,91.65957446808513,8.74468085106383,Mostly Cloudy
1695,2019-10-20,16:30,EGCC,Man United,Liverpool,1,1,D,1,0,H,M Atkinson,7,10,2,4,6,14,3,1,0,1,0,0,5.0633333333333335,3.935,1.6766666666666663,1814.12060547,2049.64672852,48.3125,80.66666666666667,7.916666666666667,Mostly Cloudy
1696,2019-10-19,15:00,EGBB,Aston Villa,Brighton,2,1,H,1,1,D,D Coote,24,20,8,5,9,17,7,5,1,2,0,1,2.3699999999999997,3.401666666666666,3.0316666666666667,1633.25549316,1643.91918945,49.645833333333336,86.27083333333333,6.333333333333333,Partly Cloudy
1697,2019-10-19,12:30,EGGP,Everton,West Ham,2,0,H,1,0,H,P Tierney,19,8,10,4,15,15,11,2,2,2,0,0,1.96,3.685,3.7883333333333336,1723.21374512,1741.13806152,50.604166666666664,94.97916666666669,7.583333333333333,Fair
1698,2019-10-19,15:00,EGLC,Tottenham,Watford,1,1,D,0,1,A,C Kavanagh,12,7,2,2,5,9,11,2,4,3,0,0,1.4166666666666667,4.841666666666667,7.57,1840.6505127,1644.38378906,54.5,75.375,8.583333333333334,Fair
1699,2019-10-19,15:00,EGLC,Chelsea,Newcastle,1,0,H,0,0,D,A Marriner,16,5,8,0,9,12,11,0,2,1,0,0,1.3,5.575,10.403333333333334,1869.82348633,1700.28808594,54.5,75.375,8.583333333333334,Fair
1700,2019-10-19,15:00,EGHH,Bournemouth,Norwich,0,0,D,0,0,D,L Mason,11,10,2,1,8,11,6,7,1,3,0,0,1.723333333333333,4.233333333333333,4.351666666666667,1705.13085938,1612.46679688,51.39393939393939,81.57575757575758,6.0606060606060606,Fair
1701,2019-10-19,17:30,EGLC,Crystal Palace,Man City,0,2,A,0,2,A,A Taylor,7,21,2,10,8,10,1,8,1,1,0,0,12.23,6.658333333333334,1.2283333333333333,1753.17407227,2017.5826416,54.5,75.375,8.583333333333334,Fair
1702,2019-10-19,15:00,EGNX,Leicester,Burnley,2,1,H,1,1,D,J Moss,19,13,3,4,4,10,9,4,0,3,0,0,1.5600000000000005,4.045000000000001,6.381666666666668,1770.26086426,1702.32043457,49.191489361702125,90.27659574468083,10.74468085106383,Partly Cloudy
1703,2019-10-19,15:00,EGBB,Wolves,Southampton,1,1,D,0,0,D,P Bankes,4,14,1,5,10,17,1,3,3,2,0,0,1.84,3.535,4.543333333333334,1742.23803711,1660.67272949,49.645833333333336,86.27083333333333,6.333333333333333,Partly Cloudy
1704,2019-10-06,16:30,EGNT,Newcastle,Man United,1,0,H,0,0,D,M Dean,12,12,2,3,12,10,4,6,3,3,0,0,4.4433333333333325,3.435,1.8883333333333336,1690.15319824,1824.25561523,50.833333333333336,99.75,7.979166666666667,Light Rain
1705,2019-10-06,14:00,EGHI,Southampton,Chelsea,1,4,A,1,3,A,P Tierney,10,13,3,7,8,15,3,4,0,1,0,0,4.023333333333333,3.811666666666667,1.8616666666666664,1669.04675293,1861.44934082,58.875,64.25,10.5625,Fair
1706,2019-10-06,14:00,EGCC,Man City,Wolves,0,2,A,0,0,D,C Pawson,18,7,2,2,11,14,9,1,5,2,0,0,1.1216666666666668,9.185,21.741666666666664,2039.91918945,1719.90148926,54.333333333333336,91.29166666666669,9.270833333333334,Cloudy
1707,2019-10-06,14:00,EGLC,Arsenal,Bournemouth,1,0,H,1,0,H,M Atkinson,12,10,2,2,12,6,14,5,1,2,0,0,1.4399999999999995,4.9383333333333335,6.688333333333333,1882.16320801,1707.86010742,58.916666666666664,77.39583333333333,13.125,Mostly Cloudy
1708,2019-10-05,17:30,EGLC,West Ham,Crystal Palace,1,2,A,0,0,D,M Oliver,9,7,4,4,11,7,2,2,3,2,0,0,1.9866666666666664,3.5833333333333335,3.795,1750.74645996,1743.5657959,57.0625,79.02083333333333,6.416666666666667,Fair
1709,2019-10-05,15:00,EGLL,Watford,Sheffield United,0,0,D,0,0,D,A Marriner,8,9,2,3,7,6,7,7,0,2,0,0,2.1233333333333335,3.388333333333333,3.571666666666667,1646.25720215,1639.50512695,56.375,84.45833333333333,5.104166666666667,Fair
1710,2019-10-05,15:00,EGSH,Norwich,Aston Villa,1,5,A,0,2,A,A Madley,21,22,5,12,14,17,10,6,1,3,0,0,2.3800000000000003,3.6266666666666665,2.8433333333333337,1632.28063965,1613.44152832,54.51063829787234,83.87234042553192,5.638297872340425,Fair
1711,2019-10-05,15:00,EGGP,Liverpool,Leicester,2,1,H,1,0,H,C Kavanagh,18,2,8,1,9,17,4,6,1,4,0,0,1.4533333333333331,4.678333333333334,7.03,2047.96130371,1771.94616699,55.59574468085106,90.95744680851064,9.617021276595745,Partly Cloudy
1712,2019-10-05,15:00,EGNM,Burnley,Everton,1,0,H,0,0,D,G Scott,9,11,3,2,5,12,7,9,2,1,0,1,2.905,3.285,2.52,1694.89123535,1730.64294434,50.5531914893617,89.38297872340425,6.9787234042553195,Partly Cloudy
1713,2019-10-05,12:30,EGKK,Brighton,Tottenham,3,0,H,2,0,H,J Moss,17,8,6,3,11,7,4,4,2,1,0,0,3.8783333333333334,3.6283333333333334,1.95,1622.07006836,1862.49963379,53.6875,90.45833333333331,3.7708333333333335,Mostly Cloudy
1714,2019-09-30,20:00,EGCC,Man United,Arsenal,1,1,D,1,0,H,K Friend,16,10,4,5,18,13,8,7,4,2,0,0,2.3683333333333336,3.5266666666666673,2.955,1829.16418457,1880.41333008,53.708333333333336,89.75,3.6875,Fair
1715,2019-09-29,16:30,EGNX,Leicester,Newcastle,5,0,H,1,0,H,C Pawson,13,3,5,0,12,9,9,0,1,1,0,1,1.5200000000000002,4.035,7.12,1761.60778809,1703.54602051,57.67391304347826,94.52173913043478,14.23913043478261,Mostly Cloudy
1716,2019-09-28,15:00,EGBB,Aston Villa,Burnley,2,2,D,1,0,H,L Mason,16,10,3,3,10,16,7,3,1,4,0,0,2.356666666666667,3.3666666666666667,3.0749999999999997,1614.28503418,1697.10217285,56.9375,83.72916666666667,9.9375,Fair
1717,2019-09-28,15:00,EGLC,Crystal Palace,Norwich,2,0,H,1,0,H,J Moss,15,10,3,3,14,10,5,5,3,1,0,0,1.9216666666666664,3.73,3.8766666666666665,1739.09228516,1639.80847168,60.6875,74.64583333333333,13.333333333333334,Fair
1718,2019-09-28,12:30,EGCN,Sheffield United,Liverpool,0,1,A,0,0,D,A Taylor,12,16,2,4,8,4,6,5,1,1,0,0,9.0,5.17,1.3483333333333334,1642.6105957,2046.09814453,56.75,86.85416666666667,13.291666666666666,Mostly Cloudy
1719,2019-09-28,15:00,EGLC,Chelsea,Brighton,2,0,H,0,0,D,C Kavanagh,24,8,10,1,5,13,5,2,2,3,0,0,1.428333333333333,4.625,7.743333333333333,1854.31384277,1626.79516602,60.6875,74.64583333333333,13.333333333333334,Fair
1720,2019-09-28,15:00,EGHH,Bournemouth,West Ham,2,2,D,1,1,D,S Attwell,13,17,5,6,7,8,6,6,3,1,0,0,2.465,3.5700000000000003,2.776666666666667,1709.87976074,1751.78112793,61.67567567567568,79.4054054054054,16.43243243243243,Mostly Cloudy
1721,2019-09-28,15:00,EGLC,Tottenham,Southampton,2,1,H,2,1,H,G Scott,9,14,4,6,5,16,6,6,0,2,1,0,1.428333333333333,4.665,7.646666666666666,1880.5970459,1673.05871582,60.6875,74.64583333333333,13.333333333333334,Fair
1722,2019-09-28,15:00,EGBB,Wolves,Watford,2,0,H,1,0,H,P Tierney,6,14,2,5,5,6,1,6,0,1,0,0,1.8683333333333336,3.466666666666667,4.503333333333333,1708.203125,1655.25231934,56.9375,83.72916666666667,9.9375,Fair
1723,2019-09-28,17:30,EGGP,Everton,Man City,1,3,A,1,1,D,M Oliver,12,20,8,9,4,8,5,2,2,2,0,0,10.093333333333334,5.763333333333333,1.2933333333333332,1736.07287598,2036.09838867,58.6875,88.91666666666667,13.291666666666666,Showers in the Vicinity
1724,2019-09-22,16:30,EGLC,Chelsea,Liverpool,1,2,A,0,2,A,M Oliver,13,6,2,3,8,13,6,4,3,3,0,0,3.5600000000000005,3.685,2.0383333333333336,1859.19213867,2041.2199707,65.10416666666667,78.52083333333333,7.354166666666667,Fair
1725,2019-09-22,16:30,EGLC,Arsenal,Aston Villa,3,2,H,0,1,A,J Moss,21,14,6,9,13,15,9,4,5,1,1,0,1.4116666666666664,4.86,7.71,1878.61181641,1616.08642578,65.10416666666667,78.52083333333333,7.354166666666667,Fair
1726,2019-09-22,14:00,EGLC,West Ham,Man United,2,0,H,1,0,H,A Taylor,8,9,6,3,8,9,3,7,2,2,0,0,3.2466666666666666,3.5933333333333333,2.19,1738.71398926,1842.23120117,65.10416666666667,78.52083333333333,7.354166666666667,Fair
1727,2019-09-22,14:00,EGLC,Crystal Palace,Wolves,1,1,D,0,0,D,S Attwell,13,14,4,4,7,10,6,7,2,1,0,1,2.6449999999999996,3.0966666666666662,2.9133333333333336,1741.7479248,1705.54748535,65.10416666666667,78.52083333333333,7.354166666666667,Fair
1728,2019-09-21,15:00,EGGP,Everton,Sheffield United,0,2,A,0,1,A,S Hooper,16,2,3,1,9,9,12,3,1,3,0,0,1.6566666666666665,3.766666666666667,5.685,1754.08837891,1624.59509277,63.4375,66.79166666666667,11.895833333333334,Fair
1729,2019-09-21,12:30,EGNX,Leicester,Tottenham,2,1,H,0,1,A,P Tierney,16,11,7,4,16,13,8,2,1,2,0,0,2.8816666666666664,3.4800000000000004,2.4283333333333332,1751.4552002,1890.74951172,59.48936170212766,70.57446808510639,10.97872340425532,Fair
1730,2019-09-21,15:00,EGNM,Burnley,Norwich,2,0,H,2,0,H,D Coote,13,11,6,2,11,10,7,3,0,1,0,0,1.9783333333333333,3.75,3.655,1689.4654541,1647.44519043,57.270833333333336,77.8125,10.229166666666666,Fair
1731,2019-09-21,15:00,EGCC,Man City,Watford,8,0,H,5,0,H,M Dean,28,5,11,4,5,9,5,4,2,2,0,0,1.106666666666667,10.531666666666666,21.679999999999996,2033.51879883,1657.83178711,63.1875,57.8125,5.520833333333333,Fair
1732,2019-09-21,17:30,EGNT,Newcastle,Brighton,0,0,D,0,0,D,M Atkinson,11,16,4,3,12,8,5,3,2,1,0,0,2.4916666666666667,3.1633333333333336,3.056666666666666,1707.50024414,1622.84094238,56.372093023255815,90.16279069767442,5.674418604651163,Fair
1733,2019-09-20,20:00,EGHI,Southampton,Bournemouth,1,3,A,0,2,A,C Kavanagh,25,6,6,3,8,9,4,5,1,3,0,0,2.078333333333333,3.625,3.4916666666666667,1686.10791016,1696.83068848,62.3235294117647,53.97058823529411,7.852941176470588,Fair
1734,2019-09-16,20:00,EGBB,Aston Villa,West Ham,0,0,D,0,0,D,M Dean,10,13,5,1,13,12,2,4,2,1,0,1,2.6166666666666667,3.5333333333333337,2.643333333333333,1622.25561523,1748.57263184,58.0625,90.0,6.291666666666667,Mostly Cloudy
1735,2019-09-15,16:30,EGLL,Watford,Arsenal,2,2,D,0,2,A,A Taylor,31,10,7,4,14,4,7,1,3,3,0,0,3.693333333333334,3.715,1.986666666666667,1661.65380859,1878.59448242,65.0625,68.60416666666667,5.4375,Fair
1736,2019-09-15,14:00,EGHH,Bournemouth,Everton,3,1,H,1,1,D,P Tierney,13,14,6,5,5,14,7,7,0,4,0,0,3.0000000000000004,3.4883333333333333,2.36,1692.85388184,1774.09289551,63.142857142857146,76.57142857142857,5.257142857142857,Fair
1737,2019-09-14,15:00,EGLC,Tottenham,Crystal Palace,4,0,H,4,0,H,C Pawson,13,11,5,6,19,11,4,3,4,2,0,0,1.3916666666666666,4.928333333333334,8.195,1894.2088623,1756.89135742,62.375,63.541666666666664,3.9583333333333335,Fair
1738,2019-09-14,15:00,EGKK,Brighton,Burnley,1,1,D,0,0,D,M Oliver,14,7,5,1,13,7,3,6,0,2,0,0,2.145,3.3333333333333326,3.583333333333334,1630.68847656,1697.64562988,58.895833333333336,73.52083333333333,2.7916666666666665,Fair
1739,2019-09-14,12:30,EGGP,Liverpool,Newcastle,3,1,H,2,1,H,A Marriner,21,8,9,1,5,4,10,1,0,0,0,0,1.1466666666666665,8.276666666666666,19.1,2065.00097656,1717.11645508,58.4375,77.08333333333333,7.166666666666667,Fair
1740,2019-09-14,15:00,EGCN,Sheffield United,Southampton,0,1,A,0,0,D,L Mason,17,11,4,7,10,7,12,6,1,1,1,0,2.4499999999999997,3.225,3.0666666666666664,1641.10388184,1685.62683105,55.708333333333336,73.16666666666667,9.041666666666666,Fair
1741,2019-09-14,15:00,EGCC,Man United,Leicester,1,0,H,1,0,H,M Atkinson,10,9,5,3,14,14,3,9,1,2,0,0,1.9183333333333332,3.5716666666666668,4.145,1844.42773438,1764.15539551,54.645833333333336,76.91666666666667,5.104166666666667,Fair
1742,2019-09-14,15:00,EGBB,Wolves,Chelsea,2,5,A,0,3,A,G Scott,11,15,4,6,8,11,7,5,1,2,0,0,2.9783333333333335,3.353333333333333,2.438333333333334,1737.02600098,1868.35717773,57.0,68.91666666666667,4.708333333333333,Fair
1743,2019-09-14,17:30,EGSH,Norwich,Man City,3,2,H,2,1,H,K Friend,7,25,3,8,8,7,3,16,3,1,0,0,16.215,8.83,1.1466666666666665,1639.78759766,2050.77294922,56.85106382978723,69.93617021276596,4.212765957446808,Fair
